484.7658, 2.39475, 33.395, 0.00107,  0.00, 1.25371, 0.00000, -484.765778,  -1.253715, 
501.5829, 2.45753, 34.554, 0.00109,  0.00, 1.30995, 0.00000, -501.582855,  -1.309954, 
518.5393, 2.51984, 35.722, 0.00111,  0.00, 1.36601, 0.00000, -518.539307,  -1.366006, 
533.3488, 2.58263, 36.742, 0.00113,  0.00, 1.42124, 0.00000, -533.348816,  -1.421243, 
550.6219, 2.65336, 37.932, 0.00116,  0.00, 1.48548, 0.00000, -550.621887,  -1.485477, 
565.3536, 2.71527, 38.947, 0.00118,  0.00, 1.54333, 0.00000, -565.353577,  -1.543328, 
580.3662, 2.77512, 39.981, 0.00120,  0.00, 1.59883, 0.00000, -580.366211,  -1.598825, 
595.0803, 2.84625, 40.995, 0.00122,  0.00, 1.66529, 0.00000, -595.080322,  -1.665285, 
608.4235, 2.90943, 41.914, 0.00124,  0.00, 1.72437, 0.00000, -608.423462,  -1.724369, 
617.1052, 2.97246, 42.512, 0.00127,  0.00, 1.78772, 0.00000, -617.105164,  -1.787720, 
  0.4191, 3.12526, 19.747, 0.00130,  0.00, 1.68567, 0.00000,   0.419123,  -1.609838, 
